Program,Role,District,Sheet,MetricCode,ResponseCount,TotalDistrictRespondents,ResponseRatePct
DO,Facilitator,Narsinghpur,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Neemuch,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Niwari,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Niwari,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Niwari,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Niwari,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Panna,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Panna,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Panna,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Panna,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Raisen,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Raisen,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Raisen,Q29,29.3,1.0,2.0,50.0
DO,Facilitator,Raisen,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Rajgarh,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Rewa,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Rewa,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Rewa,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Rewa,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Sagar,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Sagar,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Sagar,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Sagar,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Satna,Q29,29.1,3.0,3.0,100.0
DO,Facilitator,Satna,Q29,29.2,3.0,3.0,100.0
DO,Facilitator,Satna,Q29,29.3,3.0,3.0,100.0
DO,Facilitator,Satna,Q29,29.4,3.0,3.0,100.0
DO,Facilitator,Seoni,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Seoni,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Seoni,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Seoni,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Shahdol,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q29,29.1,1.0,2.0,50.0
DO,Facilitator,Sidhi,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Singrauli,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Tikamgarh,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q29,29.2,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Ujjain,Q29,29.1,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q29,29.2,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q29,29.3,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q29,29.4,1.0,1.0,100.0
DO,Facilitator,Umaria,Q29,29.1,2.0,2.0,100.0
DO,Facilitator,Umaria,Q29,29.2,1.0,2.0,50.0
DO,Facilitator,Umaria,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Umaria,Q29,29.4,2.0,2.0,100.0
DO,Facilitator,Vidisha,Q29,29.1,1.0,2.0,50.0
DO,Facilitator,Vidisha,Q29,29.2,1.0,2.0,50.0
DO,Facilitator,Vidisha,Q29,29.3,2.0,2.0,100.0
DO,Facilitator,Vidisha,Q29,29.4,1.0,2.0,50.0
DO,Facilitator,Total,Q29,29.1,71.0,77.0,92.21
DO,Facilitator,Total,Q29,29.2,73.0,77.0,94.81
DO,Facilitator,Total,Q29,29.3,75.0,77.0,97.4
DO,Facilitator,Total,Q29,29.4,75.0,77.0,97.4
DO,Facilitator,Agar Malwa,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Agar Malwa,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Agar Malwa,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Agar Malwa,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Alirajpur,Q30,30.1,2.0,3.0,66.67
DO,Facilitator,Alirajpur,Q30,30.2,2.0,3.0,66.67
DO,Facilitator,Alirajpur,Q30,30.3,3.0,3.0,100.0
DO,Facilitator,Alirajpur,Q30,30.4,3.0,3.0,100.0
DO,Facilitator,Ashoknagar,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Ashoknagar,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Ashoknagar,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Ashoknagar,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Balaghat,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Balaghat,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Balaghat,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Balaghat,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Barwani,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Barwani,Q30,30.2,0.0,1.0,0.0
DO,Facilitator,Barwani,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Barwani,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Betul,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Betul,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Betul,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Betul,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Bhopal,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Bhopal,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Bhopal,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Bhopal,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Burhanpur,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Burhanpur,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Burhanpur,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Burhanpur,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Chhindwara,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Chhindwara,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Chhindwara,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Chhindwara,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Damoh,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Damoh,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Damoh,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Damoh,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Datia,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Datia,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Datia,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Datia,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Dhar,Q30,30.1,2.0,3.0,66.67
DO,Facilitator,Dhar,Q30,30.2,1.0,3.0,33.33
DO,Facilitator,Dhar,Q30,30.3,3.0,3.0,100.0
DO,Facilitator,Dhar,Q30,30.4,3.0,3.0,100.0
DO,Facilitator,Guna,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Guna,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Guna,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Guna,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Harda,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Harda,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Harda,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Harda,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Indore,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Indore,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Indore,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Indore,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Jabalpur,Q30,30.1,0.0,1.0,0.0
DO,Facilitator,Jabalpur,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Jabalpur,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Jabalpur,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Jhabua,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Jhabua,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Jhabua,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Jhabua,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Katni,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Katni,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Katni,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Katni,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Khargone,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Khargone,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Khargone,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Khargone,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Mandla,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Mandla,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Mandla,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Mandla,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Mandsaur,Q30,30.1,3.0,3.0,100.0
DO,Facilitator,Mandsaur,Q30,30.2,3.0,3.0,100.0
DO,Facilitator,Mandsaur,Q30,30.3,3.0,3.0,100.0
DO,Facilitator,Mandsaur,Q30,30.4,3.0,3.0,100.0
DO,Facilitator,Morena,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Morena,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Morena,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Morena,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Narmadapuram,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Narmadapuram,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Narmadapuram,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Narmadapuram,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Narsinghpur,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Neemuch,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Neemuch,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Niwari,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Niwari,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Niwari,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Niwari,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Panna,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Panna,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Panna,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Panna,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Raisen,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Raisen,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Raisen,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Raisen,Q30,30.4,1.0,2.0,50.0
DO,Facilitator,Rajgarh,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q30,30.2,0.0,1.0,0.0
DO,Facilitator,Rajgarh,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Rewa,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Rewa,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Rewa,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Rewa,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Sagar,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Sagar,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Sagar,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Sagar,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Satna,Q30,30.1,2.0,3.0,66.67
DO,Facilitator,Satna,Q30,30.2,3.0,3.0,100.0
DO,Facilitator,Satna,Q30,30.3,3.0,3.0,100.0
DO,Facilitator,Satna,Q30,30.4,3.0,3.0,100.0
DO,Facilitator,Seoni,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Seoni,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Seoni,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Seoni,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Shahdol,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Shahdol,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Sheopur,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Shivpuri,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Shivpuri,Q30,30.3,1.0,2.0,50.0
DO,Facilitator,Shivpuri,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Sidhi,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Singrauli,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Singrauli,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Tikamgarh,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Ujjain,Q30,30.1,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q30,30.2,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q30,30.3,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q30,30.4,1.0,1.0,100.0
DO,Facilitator,Umaria,Q30,30.1,2.0,2.0,100.0
DO,Facilitator,Umaria,Q30,30.2,2.0,2.0,100.0
DO,Facilitator,Umaria,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Umaria,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Vidisha,Q30,30.1,1.0,2.0,50.0
DO,Facilitator,Vidisha,Q30,30.2,1.0,2.0,50.0
DO,Facilitator,Vidisha,Q30,30.3,2.0,2.0,100.0
DO,Facilitator,Vidisha,Q30,30.4,2.0,2.0,100.0
DO,Facilitator,Total,Q30,30.1,66.0,77.0,85.71
DO,Facilitator,Total,Q30,30.2,66.0,77.0,85.71
DO,Facilitator,Total,Q30,30.3,76.0,77.0,98.7
DO,Facilitator,Total,Q30,30.4,76.0,77.0,98.7
DO,Facilitator,Agar Malwa,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Agar Malwa,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Agar Malwa,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Alirajpur,Q31,31.1,1.0,3.0,33.33
DO,Facilitator,Alirajpur,Q31,31.2,2.0,3.0,66.67
DO,Facilitator,Alirajpur,Q31,31.3,0.0,3.0,0.0
DO,Facilitator,Ashoknagar,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Ashoknagar,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Ashoknagar,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Balaghat,Q31,31.1,0.0,1.0,0.0
DO,Facilitator,Balaghat,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Balaghat,Q31,31.3,1.0,1.0,100.0
DO,Facilitator,Barwani,Q31,31.1,0.0,1.0,0.0
DO,Facilitator,Barwani,Q31,31.2,1.0,1.0,100.0
DO,Facilitator,Barwani,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Betul,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Betul,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Betul,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Bhopal,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Bhopal,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Bhopal,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Burhanpur,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Burhanpur,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Burhanpur,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Chhindwara,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Chhindwara,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Chhindwara,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Damoh,Q31,31.1,1.0,2.0,50.0
DO,Facilitator,Damoh,Q31,31.2,1.0,2.0,50.0
DO,Facilitator,Damoh,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Datia,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Datia,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Datia,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Dhar,Q31,31.1,3.0,3.0,100.0
DO,Facilitator,Dhar,Q31,31.2,0.0,3.0,0.0
DO,Facilitator,Dhar,Q31,31.3,0.0,3.0,0.0
DO,Facilitator,Guna,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Guna,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Guna,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Harda,Q31,31.1,1.0,2.0,50.0
DO,Facilitator,Harda,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Harda,Q31,31.3,1.0,2.0,50.0
DO,Facilitator,Indore,Q31,31.1,1.0,2.0,50.0
DO,Facilitator,Indore,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Indore,Q31,31.3,1.0,2.0,50.0
DO,Facilitator,Jabalpur,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Jabalpur,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Jabalpur,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Jhabua,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Jhabua,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Jhabua,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Katni,Q31,31.1,0.0,2.0,0.0
DO,Facilitator,Katni,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Katni,Q31,31.3,2.0,2.0,100.0
DO,Facilitator,Khargone,Q31,31.1,0.0,2.0,0.0
DO,Facilitator,Khargone,Q31,31.2,1.0,2.0,50.0
DO,Facilitator,Khargone,Q31,31.3,1.0,2.0,50.0
DO,Facilitator,Mandla,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Mandla,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Mandla,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Mandsaur,Q31,31.1,3.0,3.0,100.0
DO,Facilitator,Mandsaur,Q31,31.2,0.0,3.0,0.0
DO,Facilitator,Mandsaur,Q31,31.3,0.0,3.0,0.0
DO,Facilitator,Morena,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Morena,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Morena,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Narmadapuram,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Narmadapuram,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Narmadapuram,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Narsinghpur,Q31,31.1,0.0,1.0,0.0
DO,Facilitator,Narsinghpur,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Narsinghpur,Q31,31.3,1.0,1.0,100.0
DO,Facilitator,Neemuch,Q31,31.1,0.0,2.0,0.0
DO,Facilitator,Neemuch,Q31,31.2,2.0,2.0,100.0
DO,Facilitator,Neemuch,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Niwari,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Niwari,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Niwari,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Panna,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Panna,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Panna,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Raisen,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Raisen,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Raisen,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Rajgarh,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Rajgarh,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Rajgarh,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Ratlam,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Ratlam,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Ratlam,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Rewa,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Rewa,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Rewa,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Sagar,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Sagar,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Sagar,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Satna,Q31,31.1,3.0,3.0,100.0
DO,Facilitator,Satna,Q31,31.2,0.0,3.0,0.0
DO,Facilitator,Satna,Q31,31.3,0.0,3.0,0.0
DO,Facilitator,Seoni,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Seoni,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Seoni,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Shahdol,Q31,31.1,1.0,2.0,50.0
DO,Facilitator,Shahdol,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Shahdol,Q31,31.3,1.0,2.0,50.0
DO,Facilitator,Shajapur,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Shajapur,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Shajapur,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Sheopur,Q31,31.1,1.0,2.0,50.0
DO,Facilitator,Sheopur,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Sheopur,Q31,31.3,1.0,2.0,50.0
DO,Facilitator,Shivpuri,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Shivpuri,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Shivpuri,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Sidhi,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Sidhi,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Sidhi,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Singrauli,Q31,31.1,0.0,1.0,0.0
DO,Facilitator,Singrauli,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Singrauli,Q31,31.3,1.0,1.0,100.0
DO,Facilitator,Tikamgarh,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Tikamgarh,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Tikamgarh,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Ujjain,Q31,31.1,1.0,1.0,100.0
DO,Facilitator,Ujjain,Q31,31.2,0.0,1.0,0.0
DO,Facilitator,Ujjain,Q31,31.3,0.0,1.0,0.0
DO,Facilitator,Umaria,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Umaria,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Umaria,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Vidisha,Q31,31.1,2.0,2.0,100.0
DO,Facilitator,Vidisha,Q31,31.2,0.0,2.0,0.0
DO,Facilitator,Vidisha,Q31,31.3,0.0,2.0,0.0
DO,Facilitator,Total,Q31,31.1,60.0,77.0,77.92
DO,Facilitator,Total,Q31,31.2,7.0,77.0,9.09
DO,Facilitator,Total,Q31,31.3,10.0,77.0,12.99
